Entity,Code,Date,pop
Latvia,LVA,2020-03-27,244
Latvia,LVA,2020-03-28,280
Latvia,LVA,2020-03-29,305
Latvia,LVA,2020-03-30,376
Latvia,LVA,2020-03-31,376
Latvia,LVA,2020-04-01,398
Latvia,LVA,2020-04-02,446
Latvia,LVA,2020-04-03,458
Latvia,LVA,2020-04-04,493
Latvia,LVA,2020-04-05,509
Latvia,LVA,2020-04-06,533
Latvia,LVA,2020-04-07,542
Latvia,LVA,2020-04-08,548
Latvia,LVA,2020-04-09,577
Latvia,LVA,2020-04-10,589
Latvia,LVA,2020-04-11,612
Latvia,LVA,2020-04-12,630
Latvia,LVA,2020-04-13,651
Latvia,LVA,2020-04-14,655
Latvia,LVA,2020-04-15,657
Latvia,LVA,2020-04-16,666
Latvia,LVA,2020-04-17,675
Latvia,LVA,2020-04-18,682
Latvia,LVA,2020-04-19,712
Latvia,LVA,2020-04-20,727
Latvia,LVA,2020-04-21,739
Latvia,LVA,2020-04-22,748
Latvia,LVA,2020-04-23,761
Latvia,LVA,2020-04-24,778
Latvia,LVA,2020-04-25,784
Latvia,LVA,2020-04-26,804
Latvia,LVA,2020-04-27,812
Latvia,LVA,2020-04-28,818
Latvia,LVA,2020-04-29,836
Lebanon,LBN,2020-02-22,1
Lebanon,LBN,2020-02-23,1
Lebanon,LBN,2020-02-24,1
Lebanon,LBN,2020-02-25,1
Lebanon,LBN,2020-02-26,1
Lebanon,LBN,2020-02-27,2
Lebanon,LBN,2020-02-28,3
Lebanon,LBN,2020-02-29,3
Lebanon,LBN,2020-03-01,4
Lebanon,LBN,2020-03-02,10
Lebanon,LBN,2020-03-03,13
Lebanon,LBN,2020-03-06,16
Lebanon,LBN,2020-03-07,22
Lebanon,LBN,2020-03-09,32
Lebanon,LBN,2020-03-10,41
Lebanon,LBN,2020-03-11,41
Lebanon,LBN,2020-03-12,61
Lebanon,LBN,2020-03-13,66
Lebanon,LBN,2020-03-15,93
Lebanon,LBN,2020-03-16,99
Lebanon,LBN,2020-03-17,120
Lebanon,LBN,2020-03-18,120
Lebanon,LBN,2020-03-19,133
Lebanon,LBN,2020-03-20,149
Lebanon,LBN,2020-03-21,163
Lebanon,LBN,2020-03-22,230
Lebanon,LBN,2020-03-23,248
Lebanon,LBN,2020-03-24,267
Lebanon,LBN,2020-03-25,304
Lebanon,LBN,2020-03-26,333
Lebanon,LBN,2020-03-27,368
Lebanon,LBN,2020-03-28,391
Lebanon,LBN,2020-03-29,412
Lebanon,LBN,2020-03-30,438
Lebanon,LBN,2020-03-31,446
Lebanon,LBN,2020-04-01,463
Lebanon,LBN,2020-04-02,479
Lebanon,LBN,2020-04-03,494
Lebanon,LBN,2020-04-04,494
Lebanon,LBN,2020-04-05,520
Lebanon,LBN,2020-04-06,527
Lebanon,LBN,2020-04-07,541
Lebanon,LBN,2020-04-08,548
Lebanon,LBN,2020-04-09,575
Lebanon,LBN,2020-04-10,582
Lebanon,LBN,2020-04-11,609
Lebanon,LBN,2020-04-12,619
Lebanon,LBN,2020-04-13,630
Lebanon,LBN,2020-04-14,632
Lebanon,LBN,2020-04-15,641
Lebanon,LBN,2020-04-16,658
Lebanon,LBN,2020-04-17,663
Lebanon,LBN,2020-04-18,668
Lebanon,LBN,2020-04-19,672
Lebanon,LBN,2020-04-20,673
Lebanon,LBN,2020-04-21,677
Lebanon,LBN,2020-04-22,677
Lebanon,LBN,2020-04-23,682
Lebanon,LBN,2020-04-24,688
Lebanon,LBN,2020-04-25,696
Lebanon,LBN,2020-04-26,704
Lebanon,LBN,2020-04-27,707
Lebanon,LBN,2020-04-28,710
Lebanon,LBN,2020-04-29,717
Liberia,LBR,2020-03-17,1
Liberia,LBR,2020-03-18,2
Liberia,LBR,2020-03-19,2
Liberia,LBR,2020-03-20,2
Liberia,LBR,2020-03-21,2
Liberia,LBR,2020-03-22,3
Liberia,LBR,2020-03-23,3
Liberia,LBR,2020-03-24,3
Liberia,LBR,2020-03-25,3
Liberia,LBR,2020-03-26,3
Liberia,LBR,2020-03-27,3
Liberia,LBR,2020-03-28,3
Liberia,LBR,2020-03-29,3
Liberia,LBR,2020-03-30,3
Liberia,LBR,2020-03-31,3
Liberia,LBR,2020-04-01,3
Liberia,LBR,2020-04-02,6
Liberia,LBR,2020-04-03,6
Liberia,LBR,2020-04-04,7
Liberia,LBR,2020-04-05,10
Liberia,LBR,2020-04-06,13
Liberia,LBR,2020-04-07,14
Liberia,LBR,2020-04-08,14
Liberia,LBR,2020-04-09,31
Liberia,LBR,2020-04-10,31
Liberia,LBR,2020-04-11,37
Liberia,LBR,2020-04-12,48
Liberia,LBR,2020-04-13,50
Liberia,LBR,2020-04-14,59
Liberia,LBR,2020-04-15,59
Liberia,LBR,2020-04-16,59
Liberia,LBR,2020-04-17,73
Liberia,LBR,2020-04-18,76
Liberia,LBR,2020-04-19,81
Liberia,LBR,2020-04-20,91
Liberia,LBR,2020-04-21,99
Liberia,LBR,2020-04-22,101
Liberia,LBR,2020-04-23,101
Liberia,LBR,2020-04-24,101
Liberia,LBR,2020-04-25,117
Liberia,LBR,2020-04-26,120
Liberia,LBR,2020-04-27,124
Liberia,LBR,2020-04-28,133
Liberia,LBR,2020-04-29,141
Libya,LBY,2020-03-25,1
Libya,LBY,2020-03-26,1
Libya,LBY,2020-03-27,1
Libya,LBY,2020-03-28,1
Libya,LBY,2020-03-29,1
Libya,LBY,2020-03-30,8
Libya,LBY,2020-03-31,8
Libya,LBY,2020-04-01,10
Libya,LBY,2020-04-02,10
Libya,LBY,2020-04-03,11
Libya,LBY,2020-04-04,11
Libya,LBY,2020-04-05,18
Libya,LBY,2020-04-06,18
Libya,LBY,2020-04-07,18
Libya,LBY,2020-04-08,19
Libya,LBY,2020-04-09,21
Libya,LBY,2020-04-10,24
Libya,LBY,2020-04-11,24
Libya,LBY,2020-04-12,25
Libya,LBY,2020-04-13,25
Libya,LBY,2020-04-14,26
Libya,LBY,2020-04-15,35
Libya,LBY,2020-04-16,48
Libya,LBY,2020-04-17,49
Libya,LBY,2020-04-18,49
Libya,LBY,2020-04-19,49
Libya,LBY,2020-04-20,49
Libya,LBY,2020-04-21,51
Libya,LBY,2020-04-22,51
Libya,LBY,2020-04-23,59
Libya,LBY,2020-04-24,60
Libya,LBY,2020-04-25,61
Libya,LBY,2020-04-26,61
Libya,LBY,2020-04-27,61
Libya,LBY,2020-04-28,61
Libya,LBY,2020-04-29,61
Liechtenstein,LIE,2020-03-05,1
Liechtenstein,LIE,2020-03-12,3
Liechtenstein,LIE,2020-03-13,4
Liechtenstein,LIE,2020-03-14,4
Liechtenstein,LIE,2020-03-15,4
Liechtenstein,LIE,2020-03-16,7
Liechtenstein,LIE,2020-03-17,7
Liechtenstein,LIE,2020-03-18,7
Liechtenstein,LIE,2020-03-19,25
Liechtenstein,LIE,2020-03-20,25
Liechtenstein,LIE,2020-03-21,34
Liechtenstein,LIE,2020-03-22,36
Liechtenstein,LIE,2020-03-23,46
Liechtenstein,LIE,2020-03-24,46
Liechtenstein,LIE,2020-03-25,47
Liechtenstein,LIE,2020-03-26,51
Liechtenstein,LIE,2020-03-27,56
Liechtenstein,LIE,2020-03-28,60
Liechtenstein,LIE,2020-03-29,61
Liechtenstein,LIE,2020-03-30,62
Liechtenstein,LIE,2020-03-31,64
Liechtenstein,LIE,2020-04-01,68
Liechtenstein,LIE,2020-04-02,72
Liechtenstein,LIE,2020-04-03,75
Liechtenstein,LIE,2020-04-04,75
Liechtenstein,LIE,2020-04-05,77
Liechtenstein,LIE,2020-04-06,78
Liechtenstein,LIE,2020-04-07,78
Liechtenstein,LIE,2020-04-08,78
Liechtenstein,LIE,2020-04-09,79
Liechtenstein,LIE,2020-04-10,79
Liechtenstein,LIE,2020-04-11,80
Liechtenstein,LIE,2020-04-12,80
Liechtenstein,LIE,2020-04-13,80
Liechtenstein,LIE,2020-04-14,81
Liechtenstein,LIE,2020-04-15,81
Liechtenstein,LIE,2020-04-16,81
Liechtenstein,LIE,2020-04-17,81
Liechtenstein,LIE,2020-04-18,81
Liechtenstein,LIE,2020-04-19,82
Liechtenstein,LIE,2020-04-20,82
Liechtenstein,LIE,2020-04-21,82
Liechtenstein,LIE,2020-04-22,82
Liechtenstein,LIE,2020-04-23,82
Liechtenstein,LIE,2020-04-24,82
Liechtenstein,LIE,2020-04-25,82
Liechtenstein,LIE,2020-04-26,83
Liechtenstein,LIE,2020-04-27,83
Liechtenstein,LIE,2020-04-28,83
Liechtenstein,LIE,2020-04-29,83
Lithuania,LTU,2020-02-28,1
Lithuania,LTU,2020-02-29,1
Lithuania,LTU,2020-03-01,1
Lithuania,LTU,2020-03-02,1
Lithuania,LTU,2020-03-11,3
Lithuania,LTU,2020-03-12,3
Lithuania,LTU,2020-03-14,6
Lithuania,LTU,2020-03-15,9
Lithuania,LTU,2020-03-16,14
Lithuania,LTU,2020-03-17,17
Lithuania,LTU,2020-03-18,25
Lithuania,LTU,2020-03-19,33
Lithuania,LTU,2020-03-20,48
Lithuania,LTU,2020-03-21,69
Lithuania,LTU,2020-03-22,105
Lithuania,LTU,2020-03-23,143
Lithuania,LTU,2020-03-24,179
Lithuania,LTU,2020-03-25,209
Lithuania,LTU,2020-03-26,274
Lithuania,LTU,2020-03-27,299
Lithuania,LTU,2020-03-28,358
Lithuania,LTU,2020-03-29,394
Lithuania,LTU,2020-03-30,484
Lithuania,LTU,2020-03-31,484
Lithuania,LTU,2020-04-01,533
Lithuania,LTU,2020-04-02,581
Lithuania,LTU,2020-04-03,649
Lithuania,LTU,2020-04-04,771
Lithuania,LTU,2020-04-05,771
Lithuania,LTU,2020-04-06,811
Lithuania,LTU,2020-04-07,843
Lithuania,LTU,2020-04-08,880
Lithuania,LTU,2020-04-09,912
Lithuania,LTU,2020-04-10,955
Lithuania,LTU,2020-04-11,999
Lithuania,LTU,2020-04-12,1053
Lithuania,LTU,2020-04-13,1062
Lithuania,LTU,2020-04-14,1070
Lithuania,LTU,2020-04-15,1070
Lithuania,LTU,2020-04-16,1091
Lithuania,LTU,2020-04-17,1149
Lithuania,LTU,2020-04-18,1239
Lithuania,LTU,2020-04-19,1298
Lithuania,LTU,2020-04-20,1326
Lithuania,LTU,2020-04-21,1350
Lithuania,LTU,2020-04-22,1370
Lithuania,LTU,2020-04-23,1398
Lithuania,LTU,2020-04-24,1410
Lithuania,LTU,2020-04-25,1410
Lithuania,LTU,2020-04-26,1438
Lithuania,LTU,2020-04-27,1449
Lithuania,LTU,2020-04-28,1449
Lithuania,LTU,2020-04-29,1449
Luxembourg,LUX,2020-03-01,1
Luxembourg,LUX,2020-03-02,1
Luxembourg,LUX,2020-03-07,3
Luxembourg,LUX,2020-03-09,5
Luxembourg,LUX,2020-03-11,7
Luxembourg,LUX,2020-03-12,7
Luxembourg,LUX,2020-03-13,26
Luxembourg,LUX,2020-03-14,38
Luxembourg,LUX,2020-03-16,77
Luxembourg,LUX,2020-03-17,81
Luxembourg,LUX,2020-03-18,140
Luxembourg,LUX,2020-03-19,210
Luxembourg,LUX,2020-03-20,345
Luxembourg,LUX,2020-03-21,484
Luxembourg,LUX,2020-03-22,670
Luxembourg,LUX,2020-03-23,798
Luxembourg,LUX,2020-03-24,875
Luxembourg,LUX,2020-03-25,1099
Luxembourg,LUX,2020-03-26,1333
Luxembourg,LUX,2020-03-27,1453
Luxembourg,LUX,2020-03-28,1605
Luxembourg,LUX,2020-03-29,1831
Luxembourg,LUX,2020-03-30,1950
Luxembourg,LUX,2020-03-31,1988
Luxembourg,LUX,2020-04-01,2178
Luxembourg,LUX,2020-04-02,2319
Luxembourg,LUX,2020-04-03,2487
Luxembourg,LUX,2020-04-04,2612
Luxembourg,LUX,2020-04-05,2729
Luxembourg,LUX,2020-04-06,2804
Luxembourg,LUX,2020-04-07,2843
Luxembourg,LUX,2020-04-08,2970
Luxembourg,LUX,2020-04-09,3034
Luxembourg,LUX,2020-04-10,3115
Luxembourg,LUX,2020-04-11,3223
Luxembourg,LUX,2020-04-12,3270
Luxembourg,LUX,2020-04-13,3281
Luxembourg,LUX,2020-04-14,3292
Luxembourg,LUX,2020-04-15,3307
Luxembourg,LUX,2020-04-16,3373
Luxembourg,LUX,2020-04-17,3444
Luxembourg,LUX,2020-04-18,3480
Luxembourg,LUX,2020-04-19,3537
Luxembourg,LUX,2020-04-20,3550
Luxembourg,LUX,2020-04-21,3558
Luxembourg,LUX,2020-04-22,3618
Luxembourg,LUX,2020-04-23,3654
Luxembourg,LUX,2020-04-24,3665
Luxembourg,LUX,2020-04-25,3695
Luxembourg,LUX,2020-04-26,3711
Luxembourg,LUX,2020-04-27,3723
Luxembourg,LUX,2020-04-28,3729
Luxembourg,LUX,2020-04-29,3741
Macedonia,MKD,2020-02-27,1
Macedonia,MKD,2020-02-28,1
Macedonia,MKD,2020-02-29,1
Macedonia,MKD,2020-03-01,1
Macedonia,MKD,2020-03-02,1
Macedonia,MKD,2020-03-07,3
Macedonia,MKD,2020-03-11,7
Macedonia,MKD,2020-03-13,9
Macedonia,MKD,2020-03-14,13
Macedonia,MKD,2020-03-16,13
Macedonia,MKD,2020-03-17,19
Macedonia,MKD,2020-03-18,31
Macedonia,MKD,2020-03-19,42
Macedonia,MKD,2020-03-20,48
Macedonia,MKD,2020-03-21,70
Macedonia,MKD,2020-03-22,85
Macedonia,MKD,2020-03-23,114
Macedonia,MKD,2020-03-24,136
Macedonia,MKD,2020-03-25,148
Macedonia,MKD,2020-03-26,177
Macedonia,MKD,2020-03-27,201
Macedonia,MKD,2020-03-28,219
Macedonia,MKD,2020-03-29,241
Macedonia,MKD,2020-03-30,259
Macedonia,MKD,2020-03-31,285
Macedonia,MKD,2020-04-01,329
Macedonia,MKD,2020-04-02,354
Macedonia,MKD,2020-04-03,354
Macedonia,MKD,2020-04-04,430
Macedonia,MKD,2020-04-05,483
Macedonia,MKD,2020-04-06,483
Macedonia,MKD,2020-04-07,570
Macedonia,MKD,2020-04-08,599
Macedonia,MKD,2020-04-09,617
Macedonia,MKD,2020-04-10,663
Macedonia,MKD,2020-04-11,711
Macedonia,MKD,2020-04-12,760
Macedonia,MKD,2020-04-13,828
Macedonia,MKD,2020-04-14,854
Macedonia,MKD,2020-04-15,908
Macedonia,MKD,2020-04-16,974
Macedonia,MKD,2020-04-17,1081
Macedonia,MKD,2020-04-18,1117
Macedonia,MKD,2020-04-19,1170
Macedonia,MKD,2020-04-20,1207
Macedonia,MKD,2020-04-21,1225
Macedonia,MKD,2020-04-22,1231
Macedonia,MKD,2020-04-23,1259
Macedonia,MKD,2020-04-24,1300
Macedonia,MKD,2020-04-25,1326
Macedonia,MKD,2020-04-26,1367
Macedonia,MKD,2020-04-27,1386
Macedonia,MKD,2020-04-28,1399
Macedonia,MKD,2020-04-29,1421
Madagascar,MDG,2020-03-21,3
Madagascar,MDG,2020-03-22,3
Madagascar,MDG,2020-03-23,3
Madagascar,MDG,2020-03-24,17
Madagascar,MDG,2020-03-25,19
Madagascar,MDG,2020-03-26,19
Madagascar,MDG,2020-03-27,23
Madagascar,MDG,2020-03-28,24
Madagascar,MDG,2020-03-29,28
Madagascar,MDG,2020-03-30,37
Madagascar,MDG,2020-03-31,44
Madagascar,MDG,2020-04-01,46
Madagascar,MDG,2020-04-02,54
Madagascar,MDG,2020-04-03,59
Madagascar,MDG,2020-04-04,65
Madagascar,MDG,2020-04-05,71
Madagascar,MDG,2020-04-06,72
Madagascar,MDG,2020-04-07,77
Madagascar,MDG,2020-04-08,85
Madagascar,MDG,2020-04-09,93
Madagascar,MDG,2020-04-10,93
Madagascar,MDG,2020-04-11,102
Madagascar,MDG,2020-04-12,102
Madagascar,MDG,2020-04-13,106
Madagascar,MDG,2020-04-14,106
Madagascar,MDG,2020-04-15,108
Madagascar,MDG,2020-04-16,110
Madagascar,MDG,2020-04-17,111
Madagascar,MDG,2020-04-18,117
Madagascar,MDG,2020-04-19,117
Madagascar,MDG,2020-04-20,121
Madagascar,MDG,2020-04-21,121
Madagascar,MDG,2020-04-22,121
Madagascar,MDG,2020-04-23,121
Madagascar,MDG,2020-04-24,121
Madagascar,MDG,2020-04-25,122
Madagascar,MDG,2020-04-26,124
Madagascar,MDG,2020-04-27,124
Madagascar,MDG,2020-04-28,128
Madagascar,MDG,2020-04-29,128
Malawi,MWI,2020-04-03,3
Malawi,MWI,2020-04-04,3
Malawi,MWI,2020-04-05,4
Malawi,MWI,2020-04-06,4
Malawi,MWI,2020-04-07,5
Malawi,MWI,2020-04-08,8
Malawi,MWI,2020-04-09,8
Malawi,MWI,2020-04-10,8
Malawi,MWI,2020-04-11,9
Malawi,MWI,2020-04-12,12
Malawi,MWI,2020-04-13,13
Malawi,MWI,2020-04-14,16
Malawi,MWI,2020-04-15,16
Malawi,MWI,2020-04-16,16
Malawi,MWI,2020-04-17,16
Malawi,MWI,2020-04-18,17
Malawi,MWI,2020-04-19,17
Malawi,MWI,2020-04-20,17
Malawi,MWI,2020-04-21,17
Malawi,MWI,2020-04-22,18
Malawi,MWI,2020-04-23,23
Malawi,MWI,2020-04-24,33
Malawi,MWI,2020-04-25,33
Malawi,MWI,2020-04-26,33
Malawi,MWI,2020-04-27,34
Malawi,MWI,2020-04-28,36
Malawi,MWI,2020-04-29,36
Malaysia,MYS,2020-01-25,3
Malaysia,MYS,2020-01-26,4
Malaysia,MYS,2020-01-27,4
Malaysia,MYS,2020-01-28,4
Malaysia,MYS,2020-01-29,7
Malaysia,MYS,2020-01-30,7
Malaysia,MYS,2020-01-31,8
Malaysia,MYS,2020-02-01,8
Malaysia,MYS,2020-02-02,8
Malaysia,MYS,2020-02-03,8
Malaysia,MYS,2020-02-04,8
Malaysia,MYS,2020-02-05,10
Malaysia,MYS,2020-02-06,12
Malaysia,MYS,2020-02-07,14
Malaysia,MYS,2020-02-08,15
Malaysia,MYS,2020-02-09,16
Malaysia,MYS,2020-02-10,18
Malaysia,MYS,2020-02-11,18
Malaysia,MYS,2020-02-12,18
Malaysia,MYS,2020-02-13,18
Malaysia,MYS,2020-02-14,19
Malaysia,MYS,2020-02-15,21
Malaysia,MYS,2020-02-16,22
Malaysia,MYS,2020-02-17,22
Malaysia,MYS,2020-02-18,22
Malaysia,MYS,2020-02-19,22
Malaysia,MYS,2020-02-20,22
Malaysia,MYS,2020-02-21,22
Malaysia,MYS,2020-02-22,22
Malaysia,MYS,2020-02-23,22
Malaysia,MYS,2020-02-24,22
Malaysia,MYS,2020-02-25,22
Malaysia,MYS,2020-02-26,22
Malaysia,MYS,2020-02-27,22
Malaysia,MYS,2020-02-28,23
Malaysia,MYS,2020-02-29,25
Malaysia,MYS,2020-03-01,25
Malaysia,MYS,2020-03-02,29
Malaysia,MYS,2020-03-04,36
Malaysia,MYS,2020-03-05,50
Malaysia,MYS,2020-03-06,50
Malaysia,MYS,2020-03-07,83
Malaysia,MYS,2020-03-08,93
Malaysia,MYS,2020-03-09,99
Malaysia,MYS,2020-03-10,117
Malaysia,MYS,2020-03-11,129
Malaysia,MYS,2020-03-12,149
Malaysia,MYS,2020-03-13,158
Malaysia,MYS,2020-03-14,197
Malaysia,MYS,2020-03-15,238
Malaysia,MYS,2020-03-16,428
Malaysia,MYS,2020-03-17,553
Malaysia,MYS,2020-03-18,673
Malaysia,MYS,2020-03-19,790
Malaysia,MYS,2020-03-20,900
Malaysia,MYS,2020-03-21,1030
Malaysia,MYS,2020-03-22,1183
Malaysia,MYS,2020-03-23,1306
Malaysia,MYS,2020-03-24,1518
Malaysia,MYS,2020-03-25,1624
Malaysia,MYS,2020-03-26,1796
Malaysia,MYS,2020-03-27,2031
Malaysia,MYS,2020-03-28,2161
Malaysia,MYS,2020-03-29,2320
Malaysia,MYS,2020-03-30,2470
Malaysia,MYS,2020-03-31,2626
Malaysia,MYS,2020-04-01,2766
Malaysia,MYS,2020-04-02,2908
Malaysia,MYS,2020-04-03,3116
Malaysia,MYS,2020-04-04,3333
Malaysia,MYS,2020-04-05,3483
Malaysia,MYS,2020-04-06,3662
Malaysia,MYS,2020-04-07,3793
Malaysia,MYS,2020-04-08,3963
Malaysia,MYS,2020-04-09,4119
Malaysia,MYS,2020-04-10,4228
Malaysia,MYS,2020-04-11,4346
Malaysia,MYS,2020-04-12,4530
Malaysia,MYS,2020-04-13,4683
Malaysia,MYS,2020-04-14,4817
Malaysia,MYS,2020-04-15,4987
Malaysia,MYS,2020-04-16,5072
Malaysia,MYS,2020-04-17,5182
Malaysia,MYS,2020-04-18,5251
Malaysia,MYS,2020-04-19,5305
Malaysia,MYS,2020-04-20,5389
Malaysia,MYS,2020-04-21,5425
Malaysia,MYS,2020-04-22,5482
Malaysia,MYS,2020-04-23,5532
Malaysia,MYS,2020-04-24,5603
Malaysia,MYS,2020-04-25,5691
Malaysia,MYS,2020-04-26,5742
Malaysia,MYS,2020-04-27,5780
Malaysia,MYS,2020-04-28,5820
Malaysia,MYS,2020-04-29,5851
Maldives,MDV,2020-03-08,2
Maldives,MDV,2020-03-09,4
Maldives,MDV,2020-03-11,6
Maldives,MDV,2020-03-12,8
Maldives,MDV,2020-03-14,9
Maldives,MDV,2020-03-15,9
Maldives,MDV,2020-03-16,13
Maldives,MDV,2020-03-17,13
Maldives,MDV,2020-03-18,13
Maldives,MDV,2020-03-19,13
Maldives,MDV,2020-03-20,13
Maldives,MDV,2020-03-21,13
Maldives,MDV,2020-03-22,13
Maldives,MDV,2020-03-23,13
Maldives,MDV,2020-03-24,13
Maldives,MDV,2020-03-25,13
Maldives,MDV,2020-03-26,13
Maldives,MDV,2020-03-27,13
Maldives,MDV,2020-03-28,14
Maldives,MDV,2020-03-29,16
Maldives,MDV,2020-03-30,17
Maldives,MDV,2020-03-31,17
Maldives,MDV,2020-04-01,18
Maldives,MDV,2020-04-02,19
Maldives,MDV,2020-04-03,19
Maldives,MDV,2020-04-04,19
Maldives,MDV,2020-04-05,19
Maldives,MDV,2020-04-06,19
Maldives,MDV,2020-04-07,19
Maldives,MDV,2020-04-08,19
Maldives,MDV,2020-04-09,19
Maldives,MDV,2020-04-10,19
Maldives,MDV,2020-04-11,19
Maldives,MDV,2020-04-12,19
Maldives,MDV,2020-04-13,20
Maldives,MDV,2020-04-14,20
Maldives,MDV,2020-04-15,21
Maldives,MDV,2020-04-16,21
Maldives,MDV,2020-04-17,25
Maldives,MDV,2020-04-18,29
Maldives,MDV,2020-04-19,35
Maldives,MDV,2020-04-20,52
Maldives,MDV,2020-04-21,69
Maldives,MDV,2020-04-22,85
Maldives,MDV,2020-04-23,85
Maldives,MDV,2020-04-24,110
Maldives,MDV,2020-04-25,128
Maldives,MDV,2020-04-26,137
Maldives,MDV,2020-04-27,214
Maldives,MDV,2020-04-28,214
Maldives,MDV,2020-04-29,245
Mali,MLI,2020-03-26,2
Mali,MLI,2020-03-27,4
Mali,MLI,2020-03-28,4
Mali,MLI,2020-03-29,9
Mali,MLI,2020-03-30,18
Mali,MLI,2020-03-31,18
Mali,MLI,2020-04-01,18
Mali,MLI,2020-04-02,28
Mali,MLI,2020-04-03,36
Mali,MLI,2020-04-04,39
Mali,MLI,2020-04-05,41
Mali,MLI,2020-04-06,45
Mali,MLI,2020-04-07,47
Mali,MLI,2020-04-08,56
Mali,MLI,2020-04-09,59
Mali,MLI,2020-04-10,59
Mali,MLI,2020-04-11,87
Mali,MLI,2020-04-12,105
Mali,MLI,2020-04-13,116
Mali,MLI,2020-04-14,123
Mali,MLI,2020-04-15,144
Mali,MLI,2020-04-16,148
Mali,MLI,2020-04-17,171
Mali,MLI,2020-04-18,190
Mali,MLI,2020-04-19,216
Mali,MLI,2020-04-20,224
Mali,MLI,2020-04-21,246
Mali,MLI,2020-04-22,258
Mali,MLI,2020-04-23,293
Mali,MLI,2020-04-24,309
Mali,MLI,2020-04-25,325
Mali,MLI,2020-04-26,370
Mali,MLI,2020-04-27,389
Mali,MLI,2020-04-28,408
Mali,MLI,2020-04-29,424
Malta,MLT,2020-03-08,3
Malta,MLT,2020-03-10,4
Malta,MLT,2020-03-12,6
Malta,MLT,2020-03-13,9
Malta,MLT,2020-03-14,12
Malta,MLT,2020-03-15,18
Malta,MLT,2020-03-16,21
Malta,MLT,2020-03-17,30
Malta,MLT,2020-03-18,38
Malta,MLT,2020-03-19,48
Malta,MLT,2020-03-20,53
Malta,MLT,2020-03-21,64
Malta,MLT,2020-03-22,73
Malta,MLT,2020-03-23,90
Malta,MLT,2020-03-24,107
Malta,MLT,2020-03-25,120
Malta,MLT,2020-03-26,129
Malta,MLT,2020-03-27,134
Malta,MLT,2020-03-28,139
Malta,MLT,2020-03-29,149
Malta,MLT,2020-03-30,151
Malta,MLT,2020-03-31,156
Malta,MLT,2020-04-01,167
Malta,MLT,2020-04-02,188
Malta,MLT,2020-04-03,195
Malta,MLT,2020-04-04,202
Malta,MLT,2020-04-05,213
Malta,MLT,2020-04-06,234
Malta,MLT,2020-04-07,241
Malta,MLT,2020-04-08,293
Malta,MLT,2020-04-09,299
Malta,MLT,2020-04-10,337
Malta,MLT,2020-04-11,350
Malta,MLT,2020-04-12,370
Malta,MLT,2020-04-13,378
Malta,MLT,2020-04-14,384
Malta,MLT,2020-04-15,393
Malta,MLT,2020-04-16,399
Malta,MLT,2020-04-17,412
Malta,MLT,2020-04-18,422
Malta,MLT,2020-04-19,426
Malta,MLT,2020-04-20,427
Malta,MLT,2020-04-21,431
Malta,MLT,2020-04-22,443
Malta,MLT,2020-04-23,444
Malta,MLT,2020-04-24,445
Malta,MLT,2020-04-25,447
Malta,MLT,2020-04-26,448
Malta,MLT,2020-04-27,448
Malta,MLT,2020-04-28,450
Malta,MLT,2020-04-29,450
Mauritania,MRT,2020-03-15,1
Mauritania,MRT,2020-03-16,1
Mauritania,MRT,2020-03-17,1
Mauritania,MRT,2020-03-18,1
Mauritania,MRT,2020-03-19,1
Mauritania,MRT,2020-03-20,2
Mauritania,MRT,2020-03-21,2
Mauritania,MRT,2020-03-22,2
Mauritania,MRT,2020-03-23,2
Mauritania,MRT,2020-03-24,2
Mauritania,MRT,2020-03-25,2
Mauritania,MRT,2020-03-26,2
Mauritania,MRT,2020-03-27,3
Mauritania,MRT,2020-03-28,3
Mauritania,MRT,2020-03-29,5
Mauritania,MRT,2020-03-30,5
Mauritania,MRT,2020-03-31,5
Mauritania,MRT,2020-04-01,5
Mauritania,MRT,2020-04-02,5
Mauritania,MRT,2020-04-03,6
Mauritania,MRT,2020-04-04,6
Mauritania,MRT,2020-04-05,6
Mauritania,MRT,2020-04-06,6
Mauritania,MRT,2020-04-07,6
Mauritania,MRT,2020-04-08,6
Mauritania,MRT,2020-04-09,6
Mauritania,MRT,2020-04-10,7
Mauritania,MRT,2020-04-11,7
Mauritania,MRT,2020-04-12,7
Mauritania,MRT,2020-04-13,7
Mauritania,MRT,2020-04-14,7
Mauritania,MRT,2020-04-15,7
Mauritania,MRT,2020-04-16,7
Mauritania,MRT,2020-04-17,7
Mauritania,MRT,2020-04-18,7
Mauritania,MRT,2020-04-19,7
Mauritania,MRT,2020-04-20,7
Mauritania,MRT,2020-04-21,7
Mauritania,MRT,2020-04-22,7
Mauritania,MRT,2020-04-23,7
Mauritania,MRT,2020-04-24,7
Mauritania,MRT,2020-04-25,7
Mauritania,MRT,2020-04-26,7
Mauritania,MRT,2020-04-27,7
Mauritania,MRT,2020-04-28,7
Mauritania,MRT,2020-04-29,7
Mauritius,MUS,2020-03-20,3
Mauritius,MUS,2020-03-21,12
Mauritius,MUS,2020-03-22,14
Mauritius,MUS,2020-03-23,28
Mauritius,MUS,2020-03-24,36
Mauritius,MUS,2020-03-25,42
Mauritius,MUS,2020-03-26,48
Mauritius,MUS,2020-03-27,81
Mauritius,MUS,2020-03-28,94
Mauritius,MUS,2020-03-29,102
