Entity,Code,Date,pop
Iceland,ISL,2020-05-14,1802
Iceland,ISL,2020-05-15,1802
Iceland,ISL,2020-05-16,1802
Iceland,ISL,2020-05-17,1802
Iceland,ISL,2020-05-18,1802
Iceland,ISL,2020-05-19,1802
Iceland,ISL,2020-05-20,1802
Iceland,ISL,2020-05-21,1803
Iceland,ISL,2020-05-22,1803
Iceland,ISL,2020-05-23,1803
Iceland,ISL,2020-05-24,1804
Iceland,ISL,2020-05-25,1804
Iceland,ISL,2020-05-26,1804
Iceland,ISL,2020-05-27,1804
Iceland,ISL,2020-05-28,1805
Iceland,ISL,2020-05-29,1805
Iceland,ISL,2020-05-30,1805
Iceland,ISL,2020-05-31,1806
Iceland,ISL,2020-06-01,1806
Iceland,ISL,2020-06-02,1806
Iceland,ISL,2020-06-03,1806
Iceland,ISL,2020-06-04,1806
Iceland,ISL,2020-06-05,1806
Iceland,ISL,2020-06-06,1806
India,IND,2019-12-31,0
India,IND,2020-01-01,0
India,IND,2020-01-02,0
India,IND,2020-01-03,0
India,IND,2020-01-04,0
India,IND,2020-01-05,0
India,IND,2020-01-06,0
India,IND,2020-01-07,0
India,IND,2020-01-08,0
India,IND,2020-01-09,0
India,IND,2020-01-10,0
India,IND,2020-01-11,0
India,IND,2020-01-12,0
India,IND,2020-01-13,0
India,IND,2020-01-14,0
India,IND,2020-01-15,0
India,IND,2020-01-16,0
India,IND,2020-01-17,0
India,IND,2020-01-18,0
India,IND,2020-01-19,0
India,IND,2020-01-20,0
India,IND,2020-01-21,0
India,IND,2020-01-22,0
India,IND,2020-01-23,0
India,IND,2020-01-24,0
India,IND,2020-01-25,0
India,IND,2020-01-26,0
India,IND,2020-01-27,0
India,IND,2020-01-28,0
India,IND,2020-01-29,0
India,IND,2020-01-30,1
India,IND,2020-01-31,1
India,IND,2020-02-01,1
India,IND,2020-02-02,2
India,IND,2020-02-03,2
India,IND,2020-02-04,3
India,IND,2020-02-05,3
India,IND,2020-02-06,3
India,IND,2020-02-07,3
India,IND,2020-02-08,3
India,IND,2020-02-09,3
India,IND,2020-02-10,3
India,IND,2020-02-11,3
India,IND,2020-02-12,3
India,IND,2020-02-13,3
India,IND,2020-02-14,3
India,IND,2020-02-15,3
India,IND,2020-02-16,3
India,IND,2020-02-17,3
India,IND,2020-02-18,3
India,IND,2020-02-19,3
India,IND,2020-02-20,3
India,IND,2020-02-21,3
India,IND,2020-02-22,3
India,IND,2020-02-23,3
India,IND,2020-02-24,3
India,IND,2020-02-25,3
India,IND,2020-02-26,3
India,IND,2020-02-27,3
India,IND,2020-02-28,3
India,IND,2020-02-29,3
India,IND,2020-03-01,3
India,IND,2020-03-02,3
India,IND,2020-03-03,5
India,IND,2020-03-04,6
India,IND,2020-03-05,28
India,IND,2020-03-06,29
India,IND,2020-03-07,31
India,IND,2020-03-08,34
India,IND,2020-03-10,44
India,IND,2020-03-11,50
India,IND,2020-03-12,73
India,IND,2020-03-13,75
India,IND,2020-03-14,83
India,IND,2020-03-15,90
India,IND,2020-03-16,93
India,IND,2020-03-17,125
India,IND,2020-03-18,137
India,IND,2020-03-19,165
India,IND,2020-03-20,191
India,IND,2020-03-21,231
India,IND,2020-03-22,320
India,IND,2020-03-23,439
India,IND,2020-03-24,492
India,IND,2020-03-25,562
India,IND,2020-03-26,649
India,IND,2020-03-27,724
India,IND,2020-03-28,873
India,IND,2020-03-29,979
India,IND,2020-03-30,1071
India,IND,2020-03-31,1251
India,IND,2020-04-01,1397
India,IND,2020-04-02,1965
India,IND,2020-04-03,2301
India,IND,2020-04-04,2902
India,IND,2020-04-05,3374
India,IND,2020-04-06,4067
India,IND,2020-04-07,4421
India,IND,2020-04-08,5194
India,IND,2020-04-09,5734
India,IND,2020-04-10,6412
India,IND,2020-04-11,7447
India,IND,2020-04-12,8356
India,IND,2020-04-13,9152
India,IND,2020-04-14,10363
India,IND,2020-04-15,11438
India,IND,2020-04-16,12380
India,IND,2020-04-17,13387
India,IND,2020-04-18,14378
India,IND,2020-04-19,15712
India,IND,2020-04-20,17265
India,IND,2020-04-21,18600
India,IND,2020-04-22,19984
India,IND,2020-04-23,21393
India,IND,2020-04-24,23077
India,IND,2020-04-25,24506
India,IND,2020-04-26,26496
India,IND,2020-04-27,27892
India,IND,2020-04-28,29435
India,IND,2020-04-29,31332
India,IND,2020-04-30,33050
India,IND,2020-05-01,35043
India,IND,2020-05-02,37336
India,IND,2020-05-03,39980
India,IND,2020-05-04,42533
India,IND,2020-05-05,46433
India,IND,2020-05-06,49391
India,IND,2020-05-07,52952
India,IND,2020-05-08,56342
India,IND,2020-05-09,59662
India,IND,2020-05-10,62939
India,IND,2020-05-11,67152
India,IND,2020-05-12,70756
India,IND,2020-05-13,74281
India,IND,2020-05-14,78003
India,IND,2020-05-15,81970
India,IND,2020-05-16,85940
India,IND,2020-05-17,90927
India,IND,2020-05-18,96169
India,IND,2020-05-19,101139
India,IND,2020-05-20,106750
India,IND,2020-05-21,112359
India,IND,2020-05-22,118447
India,IND,2020-05-23,125101
India,IND,2020-05-24,131868
India,IND,2020-05-25,138845
India,IND,2020-05-26,145380
India,IND,2020-05-27,151767
India,IND,2020-05-28,158333
India,IND,2020-05-29,165799
India,IND,2020-05-30,173763
India,IND,2020-05-31,182143
India,IND,2020-06-01,190535
India,IND,2020-06-02,198706
India,IND,2020-06-03,207615
India,IND,2020-06-04,216919
India,IND,2020-06-05,226770
India,IND,2020-06-06,236657
Indonesia,IDN,2019-12-31,0
Indonesia,IDN,2020-01-01,0
Indonesia,IDN,2020-01-02,0
Indonesia,IDN,2020-01-03,0
Indonesia,IDN,2020-01-04,0
Indonesia,IDN,2020-01-05,0
Indonesia,IDN,2020-01-06,0
Indonesia,IDN,2020-01-07,0
Indonesia,IDN,2020-01-08,0
Indonesia,IDN,2020-01-09,0
Indonesia,IDN,2020-01-10,0
Indonesia,IDN,2020-01-11,0
Indonesia,IDN,2020-01-12,0
Indonesia,IDN,2020-01-13,0
Indonesia,IDN,2020-01-14,0
Indonesia,IDN,2020-01-15,0
Indonesia,IDN,2020-01-16,0
Indonesia,IDN,2020-01-17,0
Indonesia,IDN,2020-01-18,0
Indonesia,IDN,2020-01-19,0
Indonesia,IDN,2020-01-20,0
Indonesia,IDN,2020-01-21,0
Indonesia,IDN,2020-01-22,0
Indonesia,IDN,2020-01-23,0
Indonesia,IDN,2020-01-24,0
Indonesia,IDN,2020-01-25,0
Indonesia,IDN,2020-01-26,0
Indonesia,IDN,2020-01-27,0
Indonesia,IDN,2020-01-28,0
Indonesia,IDN,2020-01-29,0
Indonesia,IDN,2020-01-30,0
Indonesia,IDN,2020-01-31,0
Indonesia,IDN,2020-02-01,0
Indonesia,IDN,2020-02-02,0
Indonesia,IDN,2020-02-03,0
Indonesia,IDN,2020-02-04,0
Indonesia,IDN,2020-02-05,0
Indonesia,IDN,2020-02-06,0
Indonesia,IDN,2020-02-07,0
Indonesia,IDN,2020-02-08,0
Indonesia,IDN,2020-02-09,0
Indonesia,IDN,2020-02-10,0
Indonesia,IDN,2020-02-11,0
Indonesia,IDN,2020-02-12,0
Indonesia,IDN,2020-02-13,0
Indonesia,IDN,2020-02-14,0
Indonesia,IDN,2020-02-15,0
Indonesia,IDN,2020-02-16,0
Indonesia,IDN,2020-02-17,0
Indonesia,IDN,2020-02-18,0
Indonesia,IDN,2020-02-19,0
Indonesia,IDN,2020-02-20,0
Indonesia,IDN,2020-02-21,0
Indonesia,IDN,2020-02-22,0
Indonesia,IDN,2020-02-23,0
Indonesia,IDN,2020-02-24,0
Indonesia,IDN,2020-02-25,0
Indonesia,IDN,2020-02-26,0
Indonesia,IDN,2020-02-27,0
Indonesia,IDN,2020-02-28,0
Indonesia,IDN,2020-02-29,0
Indonesia,IDN,2020-03-01,0
Indonesia,IDN,2020-03-02,2
Indonesia,IDN,2020-03-07,4
Indonesia,IDN,2020-03-09,6
Indonesia,IDN,2020-03-11,19
Indonesia,IDN,2020-03-12,34
Indonesia,IDN,2020-03-14,69
Indonesia,IDN,2020-03-15,96
Indonesia,IDN,2020-03-16,117
Indonesia,IDN,2020-03-17,134
Indonesia,IDN,2020-03-18,172
Indonesia,IDN,2020-03-19,172
Indonesia,IDN,2020-03-20,227
Indonesia,IDN,2020-03-21,309
Indonesia,IDN,2020-03-22,450
Indonesia,IDN,2020-03-23,514
Indonesia,IDN,2020-03-24,579
Indonesia,IDN,2020-03-25,686
Indonesia,IDN,2020-03-26,790
Indonesia,IDN,2020-03-27,893
Indonesia,IDN,2020-03-28,1046
Indonesia,IDN,2020-03-29,1155
Indonesia,IDN,2020-03-30,1285
Indonesia,IDN,2020-03-31,1414
Indonesia,IDN,2020-04-01,1528
Indonesia,IDN,2020-04-02,1677
Indonesia,IDN,2020-04-03,1790
Indonesia,IDN,2020-04-04,1986
Indonesia,IDN,2020-04-05,2092
Indonesia,IDN,2020-04-06,2273
Indonesia,IDN,2020-04-07,2491
Indonesia,IDN,2020-04-08,2738
Indonesia,IDN,2020-04-09,2956
Indonesia,IDN,2020-04-10,3293
Indonesia,IDN,2020-04-11,3512
Indonesia,IDN,2020-04-12,3842
Indonesia,IDN,2020-04-13,4241
Indonesia,IDN,2020-04-14,4557
Indonesia,IDN,2020-04-15,4839
Indonesia,IDN,2020-04-16,5136
Indonesia,IDN,2020-04-17,5516
Indonesia,IDN,2020-04-18,5923
Indonesia,IDN,2020-04-19,6248
Indonesia,IDN,2020-04-20,6575
Indonesia,IDN,2020-04-21,6760
Indonesia,IDN,2020-04-22,7135
Indonesia,IDN,2020-04-23,7418
Indonesia,IDN,2020-04-24,7775
Indonesia,IDN,2020-04-25,8211
Indonesia,IDN,2020-04-26,8607
Indonesia,IDN,2020-04-27,8882
Indonesia,IDN,2020-04-28,9096
Indonesia,IDN,2020-04-29,9511
Indonesia,IDN,2020-04-30,9771
Indonesia,IDN,2020-05-01,10118
Indonesia,IDN,2020-05-02,10551
Indonesia,IDN,2020-05-03,10843
Indonesia,IDN,2020-05-04,11192
Indonesia,IDN,2020-05-05,11587
Indonesia,IDN,2020-05-06,12071
Indonesia,IDN,2020-05-07,12438
Indonesia,IDN,2020-05-08,12776
Indonesia,IDN,2020-05-09,13112
Indonesia,IDN,2020-05-10,13645
Indonesia,IDN,2020-05-11,14032
Indonesia,IDN,2020-05-12,14265
Indonesia,IDN,2020-05-13,14749
Indonesia,IDN,2020-05-14,15438
Indonesia,IDN,2020-05-15,16006
Indonesia,IDN,2020-05-16,16496
Indonesia,IDN,2020-05-17,17025
Indonesia,IDN,2020-05-18,17514
Indonesia,IDN,2020-05-19,18010
Indonesia,IDN,2020-05-20,18496
Indonesia,IDN,2020-05-21,19189
Indonesia,IDN,2020-05-22,20162
Indonesia,IDN,2020-05-23,20796
Indonesia,IDN,2020-05-24,21745
Indonesia,IDN,2020-05-25,22271
Indonesia,IDN,2020-05-26,22750
Indonesia,IDN,2020-05-27,23165
Indonesia,IDN,2020-05-28,23851
Indonesia,IDN,2020-05-29,24538
Indonesia,IDN,2020-05-30,25216
Indonesia,IDN,2020-05-31,25773
Indonesia,IDN,2020-06-01,26473
Indonesia,IDN,2020-06-02,26940
Indonesia,IDN,2020-06-03,27549
Indonesia,IDN,2020-06-04,28233
Indonesia,IDN,2020-06-05,28818
Indonesia,IDN,2020-06-06,29521
Iran,IRN,2019-12-31,0
Iran,IRN,2020-01-01,0
Iran,IRN,2020-01-02,0
Iran,IRN,2020-01-03,0
Iran,IRN,2020-01-04,0
Iran,IRN,2020-01-05,0
Iran,IRN,2020-01-06,0
Iran,IRN,2020-01-07,0
Iran,IRN,2020-01-08,0
Iran,IRN,2020-01-09,0
Iran,IRN,2020-01-10,0
Iran,IRN,2020-01-11,0
Iran,IRN,2020-01-12,0
Iran,IRN,2020-01-13,0
Iran,IRN,2020-01-14,0
Iran,IRN,2020-01-15,0
Iran,IRN,2020-01-16,0
Iran,IRN,2020-01-17,0
Iran,IRN,2020-01-18,0
Iran,IRN,2020-01-19,0
Iran,IRN,2020-01-20,0
Iran,IRN,2020-01-21,0
Iran,IRN,2020-01-22,0
Iran,IRN,2020-01-23,0
Iran,IRN,2020-01-24,0
Iran,IRN,2020-01-25,0
Iran,IRN,2020-01-26,0
Iran,IRN,2020-01-27,0
Iran,IRN,2020-01-28,0
Iran,IRN,2020-01-29,0
Iran,IRN,2020-01-30,0
Iran,IRN,2020-01-31,0
Iran,IRN,2020-02-01,0
Iran,IRN,2020-02-02,0
Iran,IRN,2020-02-03,0
Iran,IRN,2020-02-04,0
Iran,IRN,2020-02-05,0
Iran,IRN,2020-02-06,0
Iran,IRN,2020-02-07,0
Iran,IRN,2020-02-08,0
Iran,IRN,2020-02-09,0
Iran,IRN,2020-02-10,0
Iran,IRN,2020-02-11,0
Iran,IRN,2020-02-12,0
Iran,IRN,2020-02-13,0
Iran,IRN,2020-02-14,0
Iran,IRN,2020-02-15,0
Iran,IRN,2020-02-16,0
Iran,IRN,2020-02-17,0
Iran,IRN,2020-02-18,0
Iran,IRN,2020-02-19,0
Iran,IRN,2020-02-20,2
Iran,IRN,2020-02-21,5
Iran,IRN,2020-02-22,18
Iran,IRN,2020-02-23,28
Iran,IRN,2020-02-24,43
Iran,IRN,2020-02-25,61
Iran,IRN,2020-02-26,95
Iran,IRN,2020-02-27,139
Iran,IRN,2020-02-28,245
Iran,IRN,2020-02-29,388
Iran,IRN,2020-03-01,593
Iran,IRN,2020-03-02,978
Iran,IRN,2020-03-03,1501
Iran,IRN,2020-03-04,2336
Iran,IRN,2020-03-05,2922
Iran,IRN,2020-03-06,3513
Iran,IRN,2020-03-07,4747
Iran,IRN,2020-03-08,5823
Iran,IRN,2020-03-09,6566
Iran,IRN,2020-03-10,7161
Iran,IRN,2020-03-11,8042
Iran,IRN,2020-03-12,9000
Iran,IRN,2020-03-13,10075
Iran,IRN,2020-03-14,11364
Iran,IRN,2020-03-15,12729
Iran,IRN,2020-03-16,13938
Iran,IRN,2020-03-17,14991
Iran,IRN,2020-03-18,16169
Iran,IRN,2020-03-19,17361
Iran,IRN,2020-03-20,18407
Iran,IRN,2020-03-21,19644
Iran,IRN,2020-03-22,20610
Iran,IRN,2020-03-23,21638
Iran,IRN,2020-03-24,23049
Iran,IRN,2020-03-25,24811
Iran,IRN,2020-03-26,27017
Iran,IRN,2020-03-27,29406
Iran,IRN,2020-03-28,32332
Iran,IRN,2020-03-29,35408
Iran,IRN,2020-03-30,38309
Iran,IRN,2020-03-31,41495
Iran,IRN,2020-04-01,44606
Iran,IRN,2020-04-02,47593
Iran,IRN,2020-04-03,50468
Iran,IRN,2020-04-04,50468
Iran,IRN,2020-04-05,55743
Iran,IRN,2020-04-06,58226
Iran,IRN,2020-04-07,60500
Iran,IRN,2020-04-08,62589
Iran,IRN,2020-04-09,64586
Iran,IRN,2020-04-10,66220
Iran,IRN,2020-04-11,68192
Iran,IRN,2020-04-12,70029
Iran,IRN,2020-04-13,71686
Iran,IRN,2020-04-14,73303
Iran,IRN,2020-04-15,74877
Iran,IRN,2020-04-16,76389
Iran,IRN,2020-04-17,77995
Iran,IRN,2020-04-18,79494
Iran,IRN,2020-04-19,80868
Iran,IRN,2020-04-20,82211
Iran,IRN,2020-04-21,83505
Iran,IRN,2020-04-22,84802
Iran,IRN,2020-04-23,85996
Iran,IRN,2020-04-24,87026
Iran,IRN,2020-04-25,88194
Iran,IRN,2020-04-26,89328
Iran,IRN,2020-04-27,90481
Iran,IRN,2020-04-28,91472
Iran,IRN,2020-04-29,92584
Iran,IRN,2020-04-30,93657
Iran,IRN,2020-05-01,94640
Iran,IRN,2020-05-02,95646
Iran,IRN,2020-05-03,96448
Iran,IRN,2020-05-04,97424
Iran,IRN,2020-05-05,98647
Iran,IRN,2020-05-06,99970
Iran,IRN,2020-05-07,101650
Iran,IRN,2020-05-08,103135
Iran,IRN,2020-05-09,104691
Iran,IRN,2020-05-10,106220
Iran,IRN,2020-05-11,107603
Iran,IRN,2020-05-12,109286
Iran,IRN,2020-05-13,110767
Iran,IRN,2020-05-14,112725
Iran,IRN,2020-05-15,114533
Iran,IRN,2020-05-16,116635
Iran,IRN,2020-05-17,118392
Iran,IRN,2020-05-18,120198
Iran,IRN,2020-05-19,122492
Iran,IRN,2020-05-20,124603
Iran,IRN,2020-05-21,126949
Iran,IRN,2020-05-22,129341
Iran,IRN,2020-05-23,131652
Iran,IRN,2020-05-24,133521
Iran,IRN,2020-05-25,135701
Iran,IRN,2020-05-26,137724
Iran,IRN,2020-05-27,139511
Iran,IRN,2020-05-28,141591
Iran,IRN,2020-05-29,143849
Iran,IRN,2020-05-30,146668
Iran,IRN,2020-05-31,148950
Iran,IRN,2020-06-01,151466
Iran,IRN,2020-06-02,154445
Iran,IRN,2020-06-03,157562
Iran,IRN,2020-06-04,160696
Iran,IRN,2020-06-05,164270
Iran,IRN,2020-06-06,167156
Iraq,IRQ,2019-12-31,0
Iraq,IRQ,2020-01-01,0
Iraq,IRQ,2020-01-02,0
Iraq,IRQ,2020-01-03,0
Iraq,IRQ,2020-01-04,0
Iraq,IRQ,2020-01-05,0
Iraq,IRQ,2020-01-06,0
Iraq,IRQ,2020-01-07,0
Iraq,IRQ,2020-01-08,0
Iraq,IRQ,2020-01-09,0
Iraq,IRQ,2020-01-10,0
Iraq,IRQ,2020-01-11,0
Iraq,IRQ,2020-01-12,0
Iraq,IRQ,2020-01-13,0
Iraq,IRQ,2020-01-14,0
Iraq,IRQ,2020-01-15,0
Iraq,IRQ,2020-01-16,0
Iraq,IRQ,2020-01-17,0
Iraq,IRQ,2020-01-18,0
Iraq,IRQ,2020-01-19,0
Iraq,IRQ,2020-01-20,0
Iraq,IRQ,2020-01-21,0
Iraq,IRQ,2020-01-22,0
Iraq,IRQ,2020-01-23,0
Iraq,IRQ,2020-01-24,0
Iraq,IRQ,2020-01-25,0
Iraq,IRQ,2020-01-26,0
Iraq,IRQ,2020-01-27,0
Iraq,IRQ,2020-01-28,0
Iraq,IRQ,2020-01-29,0
Iraq,IRQ,2020-01-30,0
Iraq,IRQ,2020-01-31,0
Iraq,IRQ,2020-02-01,0
Iraq,IRQ,2020-02-02,0
Iraq,IRQ,2020-02-03,0
Iraq,IRQ,2020-02-04,0
Iraq,IRQ,2020-02-05,0
Iraq,IRQ,2020-02-06,0
Iraq,IRQ,2020-02-07,0
Iraq,IRQ,2020-02-08,0
Iraq,IRQ,2020-02-09,0
Iraq,IRQ,2020-02-10,0
Iraq,IRQ,2020-02-11,0
Iraq,IRQ,2020-02-12,0
Iraq,IRQ,2020-02-13,0
Iraq,IRQ,2020-02-14,0
Iraq,IRQ,2020-02-15,0
Iraq,IRQ,2020-02-16,0
Iraq,IRQ,2020-02-17,0
Iraq,IRQ,2020-02-18,0
Iraq,IRQ,2020-02-19,0
Iraq,IRQ,2020-02-20,0
Iraq,IRQ,2020-02-21,0
Iraq,IRQ,2020-02-22,0
Iraq,IRQ,2020-02-23,0
Iraq,IRQ,2020-02-24,0
Iraq,IRQ,2020-02-25,1
Iraq,IRQ,2020-02-26,5
Iraq,IRQ,2020-02-27,5
Iraq,IRQ,2020-02-28,6
Iraq,IRQ,2020-02-29,7
Iraq,IRQ,2020-03-01,13
Iraq,IRQ,2020-03-02,19
Iraq,IRQ,2020-03-03,21
Iraq,IRQ,2020-03-04,26
Iraq,IRQ,2020-03-05,31
Iraq,IRQ,2020-03-06,38
Iraq,IRQ,2020-03-08,54
Iraq,IRQ,2020-03-09,61
Iraq,IRQ,2020-03-11,61
Iraq,IRQ,2020-03-12,70
Iraq,IRQ,2020-03-13,74
Iraq,IRQ,2020-03-14,85
Iraq,IRQ,2020-03-15,85
Iraq,IRQ,2020-03-16,124
Iraq,IRQ,2020-03-17,124
Iraq,IRQ,2020-03-18,154
Iraq,IRQ,2020-03-19,164
Iraq,IRQ,2020-03-20,177
Iraq,IRQ,2020-03-21,193
Iraq,IRQ,2020-03-22,214
Iraq,IRQ,2020-03-23,233
Iraq,IRQ,2020-03-24,266
Iraq,IRQ,2020-03-25,316
Iraq,IRQ,2020-03-26,346
Iraq,IRQ,2020-03-27,382
Iraq,IRQ,2020-03-28,458
Iraq,IRQ,2020-03-29,506
Iraq,IRQ,2020-03-30,547
Iraq,IRQ,2020-03-31,630
Iraq,IRQ,2020-04-01,694
Iraq,IRQ,2020-04-02,694
Iraq,IRQ,2020-04-03,772
Iraq,IRQ,2020-04-04,772
Iraq,IRQ,2020-04-05,878
Iraq,IRQ,2020-04-06,961
Iraq,IRQ,2020-04-07,1031
Iraq,IRQ,2020-04-08,1031
Iraq,IRQ,2020-04-09,1202
Iraq,IRQ,2020-04-10,1232
Iraq,IRQ,2020-04-11,1279
Iraq,IRQ,2020-04-12,1318
Iraq,IRQ,2020-04-13,1352
Iraq,IRQ,2020-04-14,1378
Iraq,IRQ,2020-04-15,1400
Iraq,IRQ,2020-04-16,1415
Iraq,IRQ,2020-04-17,1434
Iraq,IRQ,2020-04-18,1482
Iraq,IRQ,2020-04-19,1482
Iraq,IRQ,2020-04-20,1539
Iraq,IRQ,2020-04-21,1574
Iraq,IRQ,2020-04-22,1602
Iraq,IRQ,2020-04-23,1602
Iraq,IRQ,2020-04-24,1677
Iraq,IRQ,2020-04-25,1708
Iraq,IRQ,2020-04-26,1763
Iraq,IRQ,2020-04-27,1820
Iraq,IRQ,2020-04-28,1847
Iraq,IRQ,2020-04-29,1847
Iraq,IRQ,2020-04-30,2003
Iraq,IRQ,2020-05-01,2085
Iraq,IRQ,2020-05-02,2153
Iraq,IRQ,2020-05-03,2219
Iraq,IRQ,2020-05-04,2296
Iraq,IRQ,2020-05-05,2346
Iraq,IRQ,2020-05-06,2431
Iraq,IRQ,2020-05-07,2480
Iraq,IRQ,2020-05-08,2543
Iraq,IRQ,2020-05-09,2603
Iraq,IRQ,2020-05-10,2679
Iraq,IRQ,2020-05-11,2767
Iraq,IRQ,2020-05-12,2818
Iraq,IRQ,2020-05-13,2913
Iraq,IRQ,2020-05-14,3032
Iraq,IRQ,2020-05-15,3143
Iraq,IRQ,2020-05-16,3193
Iraq,IRQ,2020-05-17,3260
Iraq,IRQ,2020-05-18,3404
Iraq,IRQ,2020-05-19,3554
Iraq,IRQ,2020-05-20,3611
Iraq,IRQ,2020-05-21,3724
Iraq,IRQ,2020-05-22,3877
Iraq,IRQ,2020-05-23,3964
Iraq,IRQ,2020-05-24,4272
Iraq,IRQ,2020-05-25,4469
Iraq,IRQ,2020-05-26,4632
Iraq,IRQ,2020-05-27,4848
Iraq,IRQ,2020-05-28,5135
Iraq,IRQ,2020-05-29,5457
Iraq,IRQ,2020-05-30,5873
Iraq,IRQ,2020-05-31,6179
Iraq,IRQ,2020-06-01,6439
Iraq,IRQ,2020-06-02,6868
Iraq,IRQ,2020-06-03,7387
Iraq,IRQ,2020-06-04,8168
Iraq,IRQ,2020-06-05,8840
Iraq,IRQ,2020-06-06,9846
Ireland,IRL,2019-12-31,0
Ireland,IRL,2020-01-01,0
Ireland,IRL,2020-01-02,0
Ireland,IRL,2020-01-03,0
Ireland,IRL,2020-01-04,0
Ireland,IRL,2020-01-05,0
Ireland,IRL,2020-01-06,0
Ireland,IRL,2020-01-07,0
Ireland,IRL,2020-01-08,0
Ireland,IRL,2020-01-09,0
Ireland,IRL,2020-01-10,0
Ireland,IRL,2020-01-11,0
Ireland,IRL,2020-01-12,0
Ireland,IRL,2020-01-13,0
Ireland,IRL,2020-01-14,0
Ireland,IRL,2020-01-15,0
Ireland,IRL,2020-01-16,0
Ireland,IRL,2020-01-17,0
Ireland,IRL,2020-01-18,0
Ireland,IRL,2020-01-19,0
Ireland,IRL,2020-01-20,0
Ireland,IRL,2020-01-21,0
Ireland,IRL,2020-01-22,0
Ireland,IRL,2020-01-23,0
Ireland,IRL,2020-01-24,0
Ireland,IRL,2020-01-25,0
Ireland,IRL,2020-01-26,0
Ireland,IRL,2020-01-27,0
Ireland,IRL,2020-01-28,0
Ireland,IRL,2020-01-29,0
Ireland,IRL,2020-01-30,0
Ireland,IRL,2020-01-31,0
Ireland,IRL,2020-02-01,0
Ireland,IRL,2020-02-02,0
Ireland,IRL,2020-02-03,0
Ireland,IRL,2020-02-04,0
Ireland,IRL,2020-02-05,0
Ireland,IRL,2020-02-06,0
Ireland,IRL,2020-02-07,0
Ireland,IRL,2020-02-08,0
Ireland,IRL,2020-02-09,0
Ireland,IRL,2020-02-10,0
Ireland,IRL,2020-02-11,0
Ireland,IRL,2020-02-12,0
Ireland,IRL,2020-02-13,0
Ireland,IRL,2020-02-14,0
Ireland,IRL,2020-02-15,0
Ireland,IRL,2020-02-16,0
Ireland,IRL,2020-02-17,0
Ireland,IRL,2020-02-18,0
Ireland,IRL,2020-02-19,0
Ireland,IRL,2020-02-20,0
Ireland,IRL,2020-02-21,0
Ireland,IRL,2020-02-22,0
Ireland,IRL,2020-02-23,0
Ireland,IRL,2020-02-24,0
Ireland,IRL,2020-02-25,0
Ireland,IRL,2020-02-26,0
Ireland,IRL,2020-02-27,0
Ireland,IRL,2020-02-28,0
Ireland,IRL,2020-02-29,0
Ireland,IRL,2020-03-01,1
Ireland,IRL,2020-03-02,1
Ireland,IRL,2020-03-04,2
Ireland,IRL,2020-03-05,6
Ireland,IRL,2020-03-06,13
Ireland,IRL,2020-03-07,18
Ireland,IRL,2020-03-08,19
Ireland,IRL,2020-03-09,21
Ireland,IRL,2020-03-11,35
Ireland,IRL,2020-03-12,43
Ireland,IRL,2020-03-13,70
Ireland,IRL,2020-03-14,91
Ireland,IRL,2020-03-15,129
Ireland,IRL,2020-03-16,169
Ireland,IRL,2020-03-17,223
Ireland,IRL,2020-03-18,292
Ireland,IRL,2020-03-19,366
Ireland,IRL,2020-03-20,557
Ireland,IRL,2020-03-21,683
Ireland,IRL,2020-03-22,785
Ireland,IRL,2020-03-23,906
Ireland,IRL,2020-03-24,1125
Ireland,IRL,2020-03-25,1329
Ireland,IRL,2020-03-26,1564
Ireland,IRL,2020-03-27,1819
Ireland,IRL,2020-03-28,2121
Ireland,IRL,2020-03-29,2415
Ireland,IRL,2020-03-30,2615
Ireland,IRL,2020-03-31,2910
Ireland,IRL,2020-04-01,3235
Ireland,IRL,2020-04-02,3447
Ireland,IRL,2020-04-03,3849
Ireland,IRL,2020-04-04,4273
Ireland,IRL,2020-04-05,4604
Ireland,IRL,2020-04-06,5111
Ireland,IRL,2020-04-07,5364
Ireland,IRL,2020-04-08,5709
Ireland,IRL,2020-04-09,6224
Ireland,IRL,2020-04-10,7393
Ireland,IRL,2020-04-11,8089
Ireland,IRL,2020-04-12,8928
Ireland,IRL,2020-04-13,9655
Ireland,IRL,2020-04-14,10647
Ireland,IRL,2020-04-15,11479
Ireland,IRL,2020-04-16,12547
Ireland,IRL,2020-04-17,13271
Ireland,IRL,2020-04-18,13980
Ireland,IRL,2020-04-19,14758
Ireland,IRL,2020-04-20,15251
Ireland,IRL,2020-04-21,15652
Ireland,IRL,2020-04-22,16040
Ireland,IRL,2020-04-23,16671
Ireland,IRL,2020-04-24,17607
Ireland,IRL,2020-04-25,18184
Ireland,IRL,2020-04-26,18561
Ireland,IRL,2020-04-27,19262
Ireland,IRL,2020-04-28,19648
Ireland,IRL,2020-04-29,19877
Ireland,IRL,2020-04-30,20253
Ireland,IRL,2020-05-01,20612
Ireland,IRL,2020-05-02,20833
Ireland,IRL,2020-05-03,21176
Ireland,IRL,2020-05-04,21506
Ireland,IRL,2020-05-05,21722
Ireland,IRL,2020-05-06,21983
Ireland,IRL,2020-05-07,22248
Ireland,IRL,2020-05-08,22385
Ireland,IRL,2020-05-09,22541
Ireland,IRL,2020-05-10,22760
Ireland,IRL,2020-05-11,22996
Ireland,IRL,2020-05-12,23135
Ireland,IRL,2020-05-13,23242
